4,1,4.8e-06,5,1e+12,6,-2,0.655
4,1,4.8e-06,5,1e+12,6,-1,0.597
4,1,4.8e-06,5,1e+12,6,0,0.546
4,1,4.8e-06,5,1e+12,6,1,0.5
4,1,4.8e-06,5,1e+12,6,2,0.443
4,1,4.8e-06,5,1e+12,6,3,0.392
4,1,4.8e-06,5,1e+12,6,4,0.348
4,1,4.8e-06,5,1e+12,6,5,0.312
4,1,4.8e-06,5,1e+12,6,6,0.273
4,1,4.8e-06,5,1e+12,6,7,0.247
4,1,4.8e-06,5,1e+12,6,8,0.225
4,1,4.8e-06,5,1e+12,6,9,0.193
4,1,4.8e-06,5,1e+12,6,10,0.167
4,1,4.8e-06,5,1e+12,6,11,0.143
4,1,4.8e-06,5,1e+12,6,12,0.131
4,1,4.8e-06,5,1e+12,6,13,0.119
4,1,4.8e-06,5,1e+12,6,14,0.108
4,1,4.8e-06,5,1e+12,6,15,0.097
4,1,4.8e-06,5,1e+12,6,16,0.091
4,1,4.8e-06,5,1e+12,6,17,0.079
4,1,4.8e-06,5,1e+12,6,18,0.069
4,1,4.8e-06,5,1e+12,6,19,0.063
4,1,4.8e-06,5,1e+12,6,20,0.059
5,4,2.4e-06,37,1e+12,6,-20,0.958
5,4,2.4e-06,37,1e+12,6,-19,0.941
5,4,2.4e-06,37,1e+12,6,-18,0.925
5,4,2.4e-06,37,1e+12,6,-17,0.912
5,4,2.4e-06,37,1e+12,6,-16,0.895
5,4,2.4e-06,37,1e+12,6,-15,0.871
5,4,2.4e-06,37,1e+12,6,-14,0.854
5,4,2.4e-06,37,1e+12,6,-13,0.822
5,4,2.4e-06,37,1e+12,6,-12,0.781
5,4,2.4e-06,37,1e+12,6,-11,0.757
5,4,2.4e-06,37,1e+12,6,-10,0.728
5,4,2.4e-06,37,1e+12,6,-9,0.688
5,4,2.4e-06,37,1e+12,6,-8,0.653
5,4,2.4e-06,37,1e+12,6,-7,0.623
5,4,2.4e-06,37,1e+12,6,-6,0.584
5,4,2.4e-06,37,1e+12,6,-5,0.547
5,4,2.4e-06,37,1e+12,6,-4,0.508
5,4,2.4e-06,37,1e+12,6,-3,0.466
5,4,2.4e-06,37,1e+12,6,-2,0.435
5,4,2.4e-06,37,1e+12,6,-1,0.399
5,4,2.4e-06,37,1e+12,6,0,0.367
5,4,2.4e-06,37,1e+12,6,1,0.341
5,4,2.4e-06,37,1e+12,6,2,0.319
5,4,2.4e-06,37,1e+12,6,3,0.297
5,4,2.4e-06,37,1e+12,6,4,0.254
5,4,2.4e-06,37,1e+12,6,5,0.232
5,4,2.4e-06,37,1e+12,6,6,0.207
5,4,2.4e-06,37,1e+12,6,7,0.192
5,4,2.4e-06,37,1e+12,6,8,0.182
5,4,2.4e-06,37,1e+12,6,9,0.165
5,4,2.4e-06,37,1e+12,6,10,0.149
5,4,2.4e-06,37,1e+12,6,11,0.135
5,4,2.4e-06,37,1e+12,6,12,0.123
5,4,2.4e-06,37,1e+12,6,13,0.115
5,4,2.4e-06,37,1e+12,6,14,0.098
5,4,2.4e-06,37,1e+12,6,15,0.091
5,4,2.4e-06,37,1e+12,6,16,0.08
5,4,2.4e-06,37,1e+12,6,17,0.071
5,4,2.4e-06,37,1e+12,6,18,0.062
5,4,2.4e-06,37,1e+12,6,19,0.061
5,4,2.4e-06,37,1e+12,6,20,0.054
2,2,2e-06,5,1e+10,6,-20,0.998
2,2,2e-06,5,1e+10,6,-19,0.998
2,2,2e-06,5,1e+10,6,-18,0.997
2,2,2e-06,5,1e+10,6,-17,0.992
2,2,2e-06,5,1e+10,6,-16,0.989
2,2,2e-06,5,1e+10,6,-15,0.979
2,2,2e-06,5,1e+10,6,-14,0.97
2,2,2e-06,5,1e+10,6,-13,0.963
2,2,2e-06,5,1e+10,6,-12,0.946
2,2,2e-06,5,1e+10,6,-11,0.922
2,2,2e-06,5,1e+10,6,-10,0.881
2,2,2e-06,5,1e+10,6,-9,0.844
2,2,2e-06,5,1e+10,6,-8,0.797
2,2,2e-06,5,1e+10,6,-7,0.738
2,2,2e-06,5,1e+10,6,-6,0.654
2,2,2e-06,5,1e+10,6,-5,0.572
2,2,2e-06,5,1e+10,6,-4,0.498
2,2,2e-06,5,1e+10,6,-3,0.432
2,2,2e-06,5,1e+10,6,-2,0.367
2,2,2e-06,5,1e+10,6,-1,0.307
2,2,2e-06,5,1e+10,6,0,0.25
2,2,2e-06,5,1e+10,6,1,0.209
2,2,2e-06,5,1e+10,6,2,0.167
2,2,2e-06,5,1e+10,6,3,0.13
2,2,2e-06,5,1e+10,6,4,0.1
2,2,2e-06,5,1e+10,6,5,0.078
2,2,2e-06,5,1e+10,6,6,0.064
2,2,2e-06,5,1e+10,6,7,0.057
2,2,2e-06,5,1e+10,6,8,0.045
2,2,2e-06,5,1e+10,6,9,0.035
2,2,2e-06,5,1e+10,6,10,0.021
2,2,2e-06,5,1e+10,6,11,0.02
2,2,2e-06,5,1e+10,6,12,0.017
2,2,2e-06,5,1e+10,6,13,0.012
2,2,2e-06,5,1e+10,6,14,0.009
2,2,2e-06,5,1e+10,6,15,0.008
2,2,2e-06,5,1e+10,6,16,0.004
2,2,2e-06,5,1e+10,6,17,0.004
2,2,2e-06,5,1e+10,6,18,0.003
2,2,2e-06,5,1e+10,6,19,0.002
2,2,2e-06,5,1e+10,6,20,0.002
3,1,3.2e-06,5,1e+10,6,-20,0.984
3,1,3.2e-06,5,1e+10,6,-19,0.977
3,1,3.2e-06,5,1e+10,6,-18,0.973
3,1,3.2e-06,5,1e+10,6,-17,0.964
3,1,3.2e-06,5,1e+10,6,-16,0.953
3,1,3.2e-06,5,1e+10,6,-15,0.948
3,1,3.2e-06,5,1e+10,6,-14,0.934
3,1,3.2e-06,5,1e+10,6,-13,0.916
3,1,3.2e-06,5,1e+10,6,-12,0.903
3,1,3.2e-06,5,1e+10,6,-11,0.888
3,1,3.2e-06,5,1e+10,6,-10,0.871
3,1,3.2e-06,5,1e+10,6,-9,0.844
3,1,3.2e-06,5,1e+10,6,-8,0.813
3,1,3.2e-06,5,1e+10,6,-7,0.765
3,1,3.2e-06,5,1e+10,6,-6,0.721
3,1,3.2e-06,5,1e+10,6,-5,0.676
3,1,3.2e-06,5,1e+10,6,-4,0.622
3,1,3.2e-06,5,1e+10,6,-3,0.58
3,1,3.2e-06,5,1e+10,6,-2,0.531
3,1,3.2e-06,5,1e+10,6,-1,0.481
3,1,3.2e-06,5,1e+10,6,0,0.428
3,1,3.2e-06,5,1e+10,6,1,0.373
3,1,3.2e-06,5,1e+10,6,2,0.329
3,1,3.2e-06,5,1e+10,6,3,0.29
3,1,3.2e-06,5,1e+10,6,4,0.257
3,1,3.2e-06,5,1e+10,6,5,0.222
3,1,3.2e-06,5,1e+10,6,6,0.187
3,1,3.2e-06,5,1e+10,6,7,0.161
3,1,3.2e-06,5,1e+10,6,8,0.134
3,1,3.2e-06,5,1e+10,6,9,0.114
3,1,3.2e-06,5,1e+10,6,10,0.098
3,1,3.2e-06,5,1e+10,6,11,0.08
3,1,3.2e-06,5,1e+10,6,12,0.074
3,1,3.2e-06,5,1e+10,6,13,0.07
3,1,3.2e-06,5,1e+10,6,14,0.061
3,1,3.2e-06,5,1e+10,6,15,0.054
3,1,3.2e-06,5,1e+10,6,16,0.046
3,1,3.2e-06,5,1e+10,6,17,0.041
3,1,3.2e-06,5,1e+10,6,18,0.036
3,1,3.2e-06,5,1e+10,6,19,0.027
3,1,3.2e-06,5,1e+10,6,20,0.024
6,3,2.8e-06,5,1e+12,6,-20,0.37
6,3,2.8e-06,5,1e+12,6,-19,0.354
6,3,2.8e-06,5,1e+12,6,-18,0.324
6,3,2.8e-06,5,1e+12,6,-17,0.314
6,3,2.8e-06,5,1e+12,6,-16,0.292
6,3,2.8e-06,5,1e+12,6,-15,0.271
6,3,2.8e-06,5,1e+12,6,-14,0.254
6,3,2.8e-06,5,1e+12,6,-13,0.237
6,3,2.8e-06,5,1e+12,6,-12,0.22
6,3,2.8e-06,5,1e+12,6,-11,0.205
6,3,2.8e-06,5,1e+12,6,-10,0.187
6,3,2.8e-06,5,1e+12,6,-9,0.171
6,3,2.8e-06,5,1e+12,6,-8,0.162
6,3,2.8e-06,5,1e+12,6,-7,0.156
6,3,2.8e-06,5,1e+12,6,-6,0.145
6,3,2.8e-06,5,1e+12,6,-5,0.136
6,3,2.8e-06,5,1e+12,6,-4,0.122
6,3,2.8e-06,5,1e+12,6,-3,0.116
6,3,2.8e-06,5,1e+12,6,-2,0.107
6,3,2.8e-06,5,1e+12,6,-1,0.098
6,3,2.8e-06,5,1e+12,6,0,0.091
6,3,2.8e-06,5,1e+12,6,1,0.085
6,3,2.8e-06,5,1e+12,6,2,0.083
6,3,2.8e-06,5,1e+12,6,3,0.076
6,3,2.8e-06,5,1e+12,6,4,0.071
6,3,2.8e-06,5,1e+12,6,5,0.067
6,3,2.8e-06,5,1e+12,6,6,0.063
6,3,2.8e-06,5,1e+12,6,7,0.058
6,3,2.8e-06,5,1e+12,6,8,0.054
6,3,2.8e-06,5,1e+12,6,9,0.052
6,3,2.8e-06,5,1e+12,6,10,0.049
6,3,2.8e-06,5,1e+12,6,11,0.047
6,3,2.8e-06,5,1e+12,6,12,0.04
6,3,2.8e-06,5,1e+12,6,13,0.038
6,3,2.8e-06,5,1e+12,6,14,0.035
6,3,2.8e-06,5,1e+12,6,15,0.031
6,3,2.8e-06,5,1e+12,6,16,0.031
6,3,2.8e-06,5,1e+12,6,17,0.027
6,3,2.8e-06,5,1e+12,6,18,0.026
6,3,2.8e-06,5,1e+12,6,19,0.023
6,3,2.8e-06,5,1e+12,6,20,0.023
5,3,5.2e-06,37,1e+10,6,-20,0.679
5,3,5.2e-06,37,1e+10,6,-19,0.636
5,3,5.2e-06,37,1e+10,6,-18,0.602
5,3,5.2e-06,37,1e+10,6,-17,0.566
5,3,5.2e-06,37,1e+10,6,-16,0.535
5,3,5.2e-06,37,1e+10,6,-15,0.508
5,3,5.2e-06,37,1e+10,6,-14,0.472
5,3,5.2e-06,37,1e+10,6,-13,0.441
5,3,5.2e-06,37,1e+10,6,-12,0.416
5,3,5.2e-06,37,1e+10,6,-11,0.385
5,3,5.2e-06,37,1e+10,6,-10,0.363
5,3,5.2e-06,37,1e+10,6,-9,0.339
5,3,5.2e-06,37,1e+10,6,-8,0.311
5,3,5.2e-06,37,1e+10,6,-7,0.289
5,3,5.2e-06,37,1e+10,6,-6,0.265
5,3,5.2e-06,37,1e+10,6,-5,0.24
5,3,5.2e-06,37,1e+10,6,-4,0.218
5,3,5.2e-06,37,1e+10,6,-3,0.2
5,3,5.2e-06,37,1e+10,6,-2,0.185
5,3,5.2e-06,37,1e+10,6,-1,0.171
5,3,5.2e-06,37,1e+10,6,0,0.154
5,3,5.2e-06,37,1e+10,6,1,0.139
5,3,5.2e-06,37,1e+10,6,2,0.129
5,3,5.2e-06,37,1e+10,6,3,0.111
5,3,5.2e-06,37,1e+10,6,4,0.102
5,3,5.2e-06,37,1e+10,6,5,0.092
5,3,5.2e-06,37,1e+10,6,6,0.085
5,3,5.2e-06,37,1e+10,6,7,0.081
5,3,5.2e-06,37,1e+10,6,8,0.074
5,3,5.2e-06,37,1e+10,6,9,0.07
5,3,5.2e-06,37,1e+10,6,10,0.063
5,3,5.2e-06,37,1e+10,6,11,0.058
5,3,5.2e-06,37,1e+10,6,12,0.053
5,3,5.2e-06,37,1e+10,6,13,0.051
5,3,5.2e-06,37,1e+10,6,14,0.043
5,3,5.2e-06,37,1e+10,6,15,0.038
5,3,5.2e-06,37,1e+10,6,16,0.033
5,3,5.2e-06,37,1e+10,6,17,0.03
5,3,5.2e-06,37,1e+10,6,18,0.026
5,3,5.2e-06,37,1e+10,6,19,0.025
5,3,5.2e-06,37,1e+10,6,20,0.021
5,2,2e-06,37,1e+10,4,-20,0.335
5,2,2e-06,37,1e+10,4,-19,0.318
5,2,2e-06,37,1e+10,4,-18,0.295
5,2,2e-06,37,1e+10,4,-17,0.264
5,2,2e-06,37,1e+10,4,-16,0.248
5,2,2e-06,37,1e+10,4,-15,0.228
5,2,2e-06,37,1e+10,4,-14,0.212
5,2,2e-06,37,1e+10,4,-13,0.203
5,2,2e-06,37,1e+10,4,-12,0.189
5,2,2e-06,37,1e+10,4,-11,0.175
5,2,2e-06,37,1e+10,4,-10,0.168
5,2,2e-06,37,1e+10,4,-9,0.162
5,2,2e-06,37,1e+10,4,-8,0.148
5,2,2e-06,37,1e+10,4,-7,0.139
5,2,2e-06,37,1e+10,4,-6,0.127
5,2,2e-06,37,1e+10,4,-5,0.116
5,2,2e-06,37,1e+10,4,-4,0.1
5,2,2e-06,37,1e+10,4,-3,0.088
5,2,2e-06,37,1e+10,4,-2,0.08
5,2,2e-06,37,1e+10,4,-1,0.076
5,2,2e-06,37,1e+10,4,0,0.072
5,2,2e-06,37,1e+10,4,1,0.069
5,2,2e-06,37,1e+10,4,2,0.061
5,2,2e-06,37,1e+10,4,3,0.058
5,2,2e-06,37,1e+10,4,4,0.052
5,2,2e-06,37,1e+10,4,5,0.043
5,2,2e-06,37,1e+10,4,6,0.04
5,2,2e-06,37,1e+10,4,7,0.039
5,2,2e-06,37,1e+10,4,8,0.036
5,2,2e-06,37,1e+10,4,9,0.027
5,2,2e-06,37,1e+10,4,10,0.024
5,2,2e-06,37,1e+10,4,11,0.022
5,2,2e-06,37,1e+10,4,12,0.019
5,2,2e-06,37,1e+10,4,13,0.019
5,2,2e-06,37,1e+10,4,14,0.019
5,2,2e-06,37,1e+10,4,15,0.015
5,2,2e-06,37,1e+10,4,16,0.011
5,2,2e-06,37,1e+10,4,17,0.009
5,2,2e-06,37,1e+10,4,18,0.009
5,2,2e-06,37,1e+10,4,19,0.008
5,2,2e-06,37,1e+10,4,20,0.007
4,2,4.8e-06,5,1e+12,6,-20,1
4,2,4.8e-06,5,1e+12,6,-19,1
4,2,4.8e-06,5,1e+12,6,-18,0.999
4,2,4.8e-06,5,1e+12,6,-17,0.999
4,2,4.8e-06,5,1e+12,6,-16,0.995
4,2,4.8e-06,5,1e+12,6,-15,0.991
4,2,4.8e-06,5,1e+12,6,-14,0.99
4,2,4.8e-06,5,1e+12,6,-13,0.988
4,2,4.8e-06,5,1e+12,6,-12,0.984
4,2,4.8e-06,5,1e+12,6,-11,0.977
4,2,4.8e-06,5,1e+12,6,-10,0.962
4,2,4.8e-06,5,1e+12,6,-9,0.947
4,2,4.8e-06,5,1e+12,6,-8,0.933
4,2,4.8e-06,5,1e+12,6,-7,0.914
4,2,4.8e-06,5,1e+12,6,-6,0.89
4,2,4.8e-06,5,1e+12,6,-5,0.842
4,2,4.8e-06,5,1e+12,6,-4,0.796
4,2,4.8e-06,5,1e+12,6,-3,0.747
4,2,4.8e-06,5,1e+12,6,-2,0.704
4,2,4.8e-06,5,1e+12,6,-1,0.645
4,2,4.8e-06,5,1e+12,6,0,0.597
4,2,4.8e-06,5,1e+12,6,1,0.535
4,2,4.8e-06,5,1e+12,6,2,0.492
4,2,4.8e-06,5,1e+12,6,3,0.447
4,2,4.8e-06,5,1e+12,6,4,0.402
4,2,4.8e-06,5,1e+12,6,5,0.362
4,2,4.8e-06,5,1e+12,6,6,0.324
4,2,4.8e-06,5,1e+12,6,7,0.286
4,2,4.8e-06,5,1e+12,6,8,0.263
4,2,4.8e-06,5,1e+12,6,9,0.236
4,2,4.8e-06,5,1e+12,6,10,0.206
4,2,4.8e-06,5,1e+12,6,11,0.189
4,2,4.8e-06,5,1e+12,6,12,0.169
4,2,4.8e-06,5,1e+12,6,13,0.148
4,2,4.8e-06,5,1e+12,6,14,0.125
4,2,4.8e-06,5,1e+12,6,15,0.119
4,2,4.8e-06,5,1e+12,6,16,0.109
4,2,4.8e-06,5,1e+12,6,17,0.099
4,2,4.8e-06,5,1e+12,6,18,0.084
4,2,4.8e-06,5,1e+12,6,19,0.074
4,2,4.8e-06,5,1e+12,6,20,0.07
3,2,3.2e-06,37,1e+12,6,-20,1
3,2,3.2e-06,37,1e+12,6,-19,1
3,2,3.2e-06,37,1e+12,6,-18,1
3,2,3.2e-06,37,1e+12,6,-17,0.996
3,2,3.2e-06,37,1e+12,6,-16,0.994
3,2,3.2e-06,37,1e+12,6,-15,0.992
3,2,3.2e-06,37,1e+12,6,-14,0.989
3,2,3.2e-06,37,1e+12,6,-13,0.984
3,2,3.2e-06,37,1e+12,6,-12,0.979
3,2,3.2e-06,37,1e+12,6,-11,0.963
3,2,3.2e-06,37,1e+12,6,-10,0.945
3,2,3.2e-06,37,1e+12,6,-9,0.921
3,2,3.2e-06,37,1e+12,6,-8,0.889
3,2,3.2e-06,37,1e+12,6,-7,0.855
3,2,3.2e-06,37,1e+12,6,-6,0.822
3,2,3.2e-06,37,1e+12,6,-5,0.768
3,2,3.2e-06,37,1e+12,6,-4,0.712
3,2,3.2e-06,37,1e+12,6,-3,0.648
3,2,3.2e-06,37,1e+12,6,-2,0.575
3,2,3.2e-06,37,1e+12,6,-1,0.521
3,2,3.2e-06,37,1e+12,6,0,0.453
3,2,3.2e-06,37,1e+12,6,1,0.401
3,2,3.2e-06,37,1e+12,6,2,0.341
3,2,3.2e-06,37,1e+12,6,3,0.293
3,2,3.2e-06,37,1e+12,6,4,0.246
3,2,3.2e-06,37,1e+12,6,5,0.224
3,2,3.2e-06,37,1e+12,6,6,0.189
3,2,3.2e-06,37,1e+12,6,7,0.167
3,2,3.2e-06,37,1e+12,6,8,0.138
3,2,3.2e-06,37,1e+12,6,9,0.125
3,2,3.2e-06,37,1e+12,6,10,0.106
3,2,3.2e-06,37,1e+12,6,11,0.093
3,2,3.2e-06,37,1e+12,6,12,0.082
3,2,3.2e-06,37,1e+12,6,13,0.071
3,2,3.2e-06,37,1e+12,6,14,0.06
3,2,3.2e-06,37,1e+12,6,15,0.053
3,2,3.2e-06,37,1e+12,6,16,0.048
3,2,3.2e-06,37,1e+12,6,17,0.042
3,2,3.2e-06,37,1e+12,6,18,0.035
3,2,3.2e-06,37,1e+12,6,19,0.028
3,2,3.2e-06,37,1e+12,6,20,0.021
6,4,3.2e-06,37,1e+10,4,-20,0.104
6,4,3.2e-06,37,1e+10,4,-19,0.098
6,4,3.2e-06,37,1e+10,4,-18,0.093
6,4,3.2e-06,37,1e+10,4,-17,0.089
6,4,3.2e-06,37,1e+10,4,-16,0.083
6,4,3.2e-06,37,1e+10,4,-15,0.078
6,4,3.2e-06,37,1e+10,4,-14,0.071
6,4,3.2e-06,37,1e+10,4,-13,0.068
6,4,3.2e-06,37,1e+10,4,-12,0.06
6,4,3.2e-06,37,1e+10,4,-11,0.055
6,4,3.2e-06,37,1e+10,4,-10,0.05
6,4,3.2e-06,37,1e+10,4,-9,0.044
6,4,3.2e-06,37,1e+10,4,-8,0.041
6,4,3.2e-06,37,1e+10,4,-7,0.039
6,4,3.2e-06,37,1e+10,4,-6,0.034
6,4,3.2e-06,37,1e+10,4,-5,0.032
6,4,3.2e-06,37,1e+10,4,-4,0.031
6,4,3.2e-06,37,1e+10,4,-3,0.029
6,4,3.2e-06,37,1e+10,4,-2,0.028
6,4,3.2e-06,37,1e+10,4,-1,0.025
6,4,3.2e-06,37,1e+10,4,0,0.025
6,4,3.2e-06,37,1e+10,4,1,0.024
6,4,3.2e-06,37,1e+10,4,2,0.022
6,4,3.2e-06,37,1e+10,4,3,0.022
6,4,3.2e-06,37,1e+10,4,4,0.02
6,4,3.2e-06,37,1e+10,4,5,0.018
6,4,3.2e-06,37,1e+10,4,6,0.017
6,4,3.2e-06,37,1e+10,4,7,0.016
6,4,3.2e-06,37,1e+10,4,8,0.014
6,4,3.2e-06,37,1e+10,4,9,0.012
6,4,3.2e-06,37,1e+10,4,10,0.012
6,4,3.2e-06,37,1e+10,4,11,0.011
6,4,3.2e-06,37,1e+10,4,12,0.01
6,4,3.2e-06,37,1e+10,4,13,0.009
6,4,3.2e-06,37,1e+10,4,14,0.008
6,4,3.2e-06,37,1e+10,4,15,0.008
6,4,3.2e-06,37,1e+10,4,16,0.008
6,4,3.2e-06,37,1e+10,4,17,0.007
6,4,3.2e-06,37,1e+10,4,18,0.007
6,4,3.2e-06,37,1e+10,4,19,0.005
6,4,3.2e-06,37,1e+10,4,20,0.005
2,4,6e-06,37,1e+10,6,-20,1
2,4,6e-06,37,1e+10,6,-19,1
2,4,6e-06,37,1e+10,6,-18,1
2,4,6e-06,37,1e+10,6,-17,0.999
2,4,6e-06,37,1e+10,6,-16,0.997
2,4,6e-06,37,1e+10,6,-15,0.994
2,4,6e-06,37,1e+10,6,-14,0.984
2,4,6e-06,37,1e+10,6,-13,0.974
2,4,6e-06,37,1e+10,6,-12,0.959
2,4,6e-06,37,1e+10,6,-11,0.923
2,4,6e-06,37,1e+10,6,-10,0.883
2,4,6e-06,37,1e+10,6,-9,0.83
2,4,6e-06,37,1e+10,6,-8,0.755
2,4,6e-06,37,1e+10,6,-7,0.678
2,4,6e-06,37,1e+10,6,-6,0.587
2,4,6e-06,37,1e+10,6,-5,0.501
2,4,6e-06,37,1e+10,6,-4,0.417
2,4,6e-06,37,1e+10,6,-3,0.348
2,4,6e-06,37,1e+10,6,-2,0.279
2,4,6e-06,37,1e+10,6,-1,0.231
2,4,6e-06,37,1e+10,6,0,0.177
2,4,6e-06,37,1e+10,6,1,0.147
2,4,6e-06,37,1e+10,6,2,0.112
2,4,6e-06,37,1e+10,6,3,0.089
2,4,6e-06,37,1e+10,6,4,0.07
2,4,6e-06,37,1e+10,6,5,0.054
2,4,6e-06,37,1e+10,6,6,0.043
2,4,6e-06,37,1e+10,6,7,0.035
2,4,6e-06,37,1e+10,6,8,0.029
2,4,6e-06,37,1e+10,6,9,0.017
2,4,6e-06,37,1e+10,6,10,0.012
2,4,6e-06,37,1e+10,6,11,0.012
2,4,6e-06,37,1e+10,6,12,0.009
2,4,6e-06,37,1e+10,6,13,0.007
2,4,6e-06,37,1e+10,6,14,0.005
2,4,6e-06,37,1e+10,6,15,0.004
2,4,6e-06,37,1e+10,6,16,0.001
2,4,6e-06,37,1e+10,6,17,0.001
2,4,6e-06,37,1e+10,6,18,0.001
2,4,6e-06,37,1e+10,6,19,0.001
2,4,6e-06,37,1e+10,6,20,0
2,2,2.4e-06,37,1e+12,4,-20,0.997
2,2,2.4e-06,37,1e+12,4,-19,0.995
2,2,2.4e-06,37,1e+12,4,-18,0.993
2,2,2.4e-06,37,1e+12,4,-17,0.987
2,2,2.4e-06,37,1e+12,4,-16,0.977
2,2,2.4e-06,37,1e+12,4,-15,0.967
2,2,2.4e-06,37,1e+12,4,-14,0.959
2,2,2.4e-06,37,1e+12,4,-13,0.936
2,2,2.4e-06,37,1e+12,4,-12,0.911
2,2,2.4e-06,37,1e+12,4,-11,0.879
2,2,2.4e-06,37,1e+12,4,-10,0.838
2,2,2.4e-06,37,1e+12,4,-9,0.786
2,2,2.4e-06,37,1e+12,4,-8,0.728
2,2,2.4e-06,37,1e+12,4,-7,0.658
2,2,2.4e-06,37,1e+12,4,-6,0.563
2,2,2.4e-06,37,1e+12,4,-5,0.506
2,2,2.4e-06,37,1e+12,4,-4,0.415
2,2,2.4e-06,37,1e+12,4,-3,0.352
2,2,2.4e-06,37,1e+12,4,-2,0.3
2,2,2.4e-06,37,1e+12,4,-1,0.241
2,2,2.4e-06,37,1e+12,4,0,0.199
2,2,2.4e-06,37,1e+12,4,1,0.155
2,2,2.4e-06,37,1e+12,4,2,0.123
2,2,2.4e-06,37,1e+12,4,3,0.096
2,2,2.4e-06,37,1e+12,4,4,0.079
2,2,2.4e-06,37,1e+12,4,5,0.062
2,2,2.4e-06,37,1e+12,4,6,0.049
2,2,2.4e-06,37,1e+12,4,7,0.04
2,2,2.4e-06,37,1e+12,4,8,0.029
2,2,2.4e-06,37,1e+12,4,9,0.024
2,2,2.4e-06,37,1e+12,4,10,0.021
2,2,2.4e-06,37,1e+12,4,11,0.019
2,2,2.4e-06,37,1e+12,4,12,0.015
2,2,2.4e-06,37,1e+12,4,13,0.013
2,2,2.4e-06,37,1e+12,4,14,0.011
2,2,2.4e-06,37,1e+12,4,15,0.01
2,2,2.4e-06,37,1e+12,4,16,0.009
2,2,2.4e-06,37,1e+12,4,17,0.007
2,2,2.4e-06,37,1e+12,4,18,0.006
2,2,2.4e-06,37,1e+12,4,19,0.006
2,2,2.4e-06,37,1e+12,4,20,0.004
3,3,4.8e-06,37,1e+12,4,-20,1
3,3,4.8e-06,37,1e+12,4,-19,1
3,3,4.8e-06,37,1e+12,4,-18,1
3,3,4.8e-06,37,1e+12,4,-17,0.998
3,3,4.8e-06,37,1e+12,4,-16,0.998
3,3,4.8e-06,37,1e+12,4,-15,0.998
3,3,4.8e-06,37,1e+12,4,-14,0.995
3,3,4.8e-06,37,1e+12,4,-13,0.994
